AGORA ID,Cosponsor_FullName,Cosponsor_FirstName,Cosponsor_MiddleName,Cosponsor_LastName,Cosponsor_Party,Cosponsor_State,Cosponsor_District,Cosponsor_BioguideId,Cosponsor_URL,Cosponsor_SponsorshipDate,Cosponsor_IsOriginal,Cosponsor_WithdrawnDate,Cosponsor_IsWithdrawn
990,"Rep. Webster, Daniel [R-FL-11]",Daniel,,Webster,R,FL,11.0,W000806,https://api.congress.gov/v3/member/W000806?format=json,2024-02-29,True,,False
990,"Rep. Baird, James R. [R-IN-4]",James,R.,Baird,R,IN,4.0,B001307,https://api.congress.gov/v3/member/B001307?format=json,2024-02-29,True,,False
990,"Rep. Kelly, Mike [R-PA-16]",Mike,,Kelly,R,PA,16.0,K000376,https://api.congress.gov/v3/member/K000376?format=json,2024-02-29,True,,False
990,"Rep. Franklin, Scott [R-FL-18]",Scott,,Franklin,R,FL,18.0,F000472,https://api.congress.gov/v3/member/F000472?format=json,2024-02-29,True,,False
990,"Rep. Fulcher, Russ [R-ID-1]",Russ,,Fulcher,R,ID,1.0,F000469,https://api.congress.gov/v3/member/F000469?format=json,2024-02-29,True,,False
990,"Rep. Ezell, Mike [R-MS-4]",Mike,,Ezell,R,MS,4.0,E000235,https://api.congress.gov/v3/member/E000235?format=json,2024-02-29,True,,False
990,"Rep. Fry, Russell [R-SC-7]",Russell,,Fry,R,SC,7.0,F000478,https://api.congress.gov/v3/member/F000478?format=json,2024-02-29,True,,False
990,"Rep. Arrington, Jodey C. [R-TX-19]",Jodey,C.,Arrington,R,TX,19.0,A000375,https://api.congress.gov/v3/member/A000375?format=json,2024-02-29,True,,False
990,"Rep. Hill, J. French [R-AR-2]",J.,French,Hill,R,AR,2.0,H001072,https://api.congress.gov/v3/member/H001072?format=json,2024-02-29,True,,False
990,"Rep. Bergman, Jack [R-MI-1]",Jack,,Bergman,R,MI,1.0,B001301,https://api.congress.gov/v3/member/B001301?format=json,2024-02-29,True,,False
990,"Rep. Van Drew, Jefferson [R-NJ-2]",Jefferson,,Van Drew,R,NJ,2.0,V000133,https://api.congress.gov/v3/member/V000133?format=json,2024-02-29,True,,False
990,"Rep. Moore, Barry [R-AL-2]",Barry,,Moore,R,AL,2.0,M001212,https://api.congress.gov/v3/member/M001212?format=json,2024-02-29,True,,False
990,"Rep. Cline, Ben [R-VA-6]",Ben,,Cline,R,VA,6.0,C001118,https://api.congress.gov/v3/member/C001118?format=json,2024-03-01,False,,False
990,"Rep. Mills, Cory [R-FL-7]",Cory,,Mills,R,FL,7.0,M001216,https://api.congress.gov/v3/member/M001216?format=json,2024-03-01,False,,False
990,"Rep. Smith, Christopher H. [R-NJ-4]",Christopher,H.,Smith,R,NJ,4.0,S000522,https://api.congress.gov/v3/member/S000522?format=json,2024-03-01,False,,False
990,"Rep. Alford, Mark [R-MO-4]",Mark,,Alford,R,MO,4.0,A000379,https://api.congress.gov/v3/member/A000379?format=json,2024-03-01,False,,False
990,"Rep. Strong, Dale W. [R-AL-5]",Dale,W.,Strong,R,AL,5.0,S001220,https://api.congress.gov/v3/member/S001220?format=json,2024-03-01,False,,False
990,"Rep. Allen, Rick W. [R-GA-12]",Rick,W.,Allen,R,GA,12.0,A000372,https://api.congress.gov/v3/member/A000372?format=json,2024-03-29,False,,False
990,"Rep. Crenshaw, Dan [R-TX-2]",Dan,,Crenshaw,R,TX,2.0,C001120,https://api.congress.gov/v3/member/C001120?format=json,2024-03-29,False,,False
990,"Rep. Spartz, Victoria [R-IN-5]",Victoria,,Spartz,R,IN,5.0,S000929,https://api.congress.gov/v3/member/S000929?format=json,2024-03-29,False,,False
990,"Rep. Finstad, Brad [R-MN-1]",Brad,,Finstad,R,MN,1.0,F000475,https://api.congress.gov/v3/member/F000475?format=json,2024-03-29,False,,False
882,"Rep. Spanberger, Abigail Davis [D-VA-7]",Abigail,Davis,Spanberger,D,VA,7.0,S001209,https://api.congress.gov/v3/member/S001209?format=json,2024-03-21,True,,False
882,"Rep. Eshoo, Anna G. [D-CA-16]",Anna,G.,Eshoo,D,CA,16.0,E000215,https://api.congress.gov/v3/member/E000215?format=json,2024-09-16,False,,False
882,"Rep. Pettersen, Brittany [D-CO-7]",Brittany,,Pettersen,D,CO,7.0,P000620,https://api.congress.gov/v3/member/P000620?format=json,2024-09-18,False,,False
882,"Rep. Bonamici, Suzanne [D-OR-1]",Suzanne,,Bonamici,D,OR,1.0,B001278,https://api.congress.gov/v3/member/B001278?format=json,2024-09-18,False,,False
988,"Rep. Wilson, Joe [R-SC-2]",Joe,,Wilson,R,SC,2.0,W000795,https://api.congress.gov/v3/member/W000795?format=json,2024-02-29,True,,False
988,"Rep. Duncan, Jeff [R-SC-3]",Jeff,,Duncan,R,SC,3.0,D000615,https://api.congress.gov/v3/member/D000615?format=json,2024-02-29,True,,False
988,"Rep. Gooden, Lance [R-TX-5]",Lance,,Gooden,R,TX,5.0,G000589,https://api.congress.gov/v3/member/G000589?format=json,2024-02-29,True,,False
988,"Rep. Curtis, John R. [R-UT-3]",John,R.,Curtis,R,UT,3.0,C001114,https://api.congress.gov/v3/member/C001114?format=json,2024-02-29,True,,False
988,"Rep. McClain, Lisa C. [R-MI-9]",Lisa,C.,McClain,R,MI,9.0,M001136,https://api.congress.gov/v3/member/M001136?format=json,2024-02-29,True,,False
988,"Rep. Higgins, Clay [R-LA-3]",Clay,,Higgins,R,LA,3.0,H001077,https://api.congress.gov/v3/member/H001077?format=json,2024-02-29,True,,False
988,"Rep. Harshbarger, Diana [R-TN-1]",Diana,,Harshbarger,R,TN,1.0,H001086,https://api.congress.gov/v3/member/H001086?format=json,2024-02-29,True,,False
988,"Rep. Burchett, Tim [R-TN-2]",Tim,,Burchett,R,TN,2.0,B001309,https://api.congress.gov/v3/member/B001309?format=json,2024-02-29,True,,False
988,"Rep. Cammack, Kat [R-FL-3]",Kat,,Cammack,R,FL,3.0,C001039,https://api.congress.gov/v3/member/C001039?format=json,2024-02-29,True,,False
988,"Rep. Van Duyne, Beth [R-TX-24]",Beth,,Van Duyne,R,TX,24.0,V000134,https://api.congress.gov/v3/member/V000134?format=json,2024-02-29,True,,False
988,"Rep. LaMalfa, Doug [R-CA-1]",Doug,,LaMalfa,R,CA,1.0,L000578,https://api.congress.gov/v3/member/L000578?format=json,2024-02-29,True,,False
988,"Rep. Tiffany, Thomas P. [R-WI-7]",Thomas,P.,Tiffany,R,WI,7.0,T000165,https://api.congress.gov/v3/member/T000165?format=json,2024-02-29,True,,False
988,"Rep. Pfluger, August [R-TX-11]",August,,Pfluger,R,TX,11.0,P000048,https://api.congress.gov/v3/member/P000048?format=json,2024-02-29,True,,False
988,"Rep. Reschenthaler, Guy [R-PA-14]",Guy,,Reschenthaler,R,PA,14.0,R000610,https://api.congress.gov/v3/member/R000610?format=json,2024-02-29,True,,False
988,"Rep. Rouzer, David [R-NC-7]",David,,Rouzer,R,NC,7.0,R000603,https://api.congress.gov/v3/member/R000603?format=json,2024-02-29,True,,False
988,"Rep. Dunn, Neal P. [R-FL-2]",Neal,P.,Dunn,R,FL,2.0,D000628,https://api.congress.gov/v3/member/D000628?format=json,2024-02-29,True,,False
988,"Rep. Fleischmann, Charles J. ""Chuck"" [R-TN-3]",Charles,"J. ""Chuck""",Fleischmann,R,TN,3.0,F000459,https://api.congress.gov/v3/member/F000459?format=json,2024-02-29,True,,False
988,"Rep. Mooney, Alexander X. [R-WV-2]",Alexander,X.,Mooney,R,WV,2.0,M001195,https://api.congress.gov/v3/member/M001195?format=json,2024-02-29,True,,False
988,"Rep. Edwards, Chuck [R-NC-11]",Chuck,,Edwards,R,NC,11.0,E000246,https://api.congress.gov/v3/member/E000246?format=json,2024-02-29,True,,False
988,"Rep. Greene, Marjorie Taylor [R-GA-14]",Marjorie,Taylor,Greene,R,GA,14.0,G000596,https://api.congress.gov/v3/member/G000596?format=json,2024-02-29,True,,False
988,"Rep. Collins, Mike [R-GA-10]",Mike,,Collins,R,GA,10.0,C001129,https://api.congress.gov/v3/member/C001129?format=json,2024-02-29,True,,False
988,"Rep. Burlison, Eric [R-MO-7]",Eric,,Burlison,R,MO,7.0,B001316,https://api.congress.gov/v3/member/B001316?format=json,2024-02-29,True,,False
988,"Rep. Ellzey, Jake [R-TX-6]",Jake,,Ellzey,R,TX,6.0,E000071,https://api.congress.gov/v3/member/E000071?format=json,2024-02-29,True,,False
988,"Rep. Garcia, Mike [R-CA-27]",Mike,,Garcia,R,CA,27.0,G000061,https://api.congress.gov/v3/member/G000061?format=json,2024-02-29,True,,False
988,"Rep. Langworthy, Nicholas A. [R-NY-23]",Nicholas,A.,Langworthy,R,NY,23.0,L000600,https://api.congress.gov/v3/member/L000600?format=json,2024-02-29,True,,False
988,"Rep. Babin, Brian [R-TX-36]",Brian,,Babin,R,TX,36.0,B001291,https://api.congress.gov/v3/member/B001291?format=json,2024-02-29,True,,False
988,"Rep. Bean, Aaron [R-FL-4]",Aaron,,Bean,R,FL,4.0,B001314,https://api.congress.gov/v3/member/B001314?format=json,2024-02-29,True,,False
988,"Rep. Lamborn, Doug [R-CO-5]",Doug,,Lamborn,R,CO,5.0,L000564,https://api.congress.gov/v3/member/L000564?format=json,2024-02-29,True,,False
988,"Rep. Webster, Daniel [R-FL-11]",Daniel,,Webster,R,FL,11.0,W000806,https://api.congress.gov/v3/member/W000806?format=json,2024-02-29,True,,False
988,"Rep. Baird, James R. [R-IN-4]",James,R.,Baird,R,IN,4.0,B001307,https://api.congress.gov/v3/member/B001307?format=json,2024-02-29,True,,False
988,"Rep. Kelly, Mike [R-PA-16]",Mike,,Kelly,R,PA,16.0,K000376,https://api.congress.gov/v3/member/K000376?format=json,2024-02-29,True,,False
988,"Rep. Franklin, Scott [R-FL-18]",Scott,,Franklin,R,FL,18.0,F000472,https://api.congress.gov/v3/member/F000472?format=json,2024-02-29,True,,False
988,"Rep. Fulcher, Russ [R-ID-1]",Russ,,Fulcher,R,ID,1.0,F000469,https://api.congress.gov/v3/member/F000469?format=json,2024-02-29,True,,False
988,"Rep. Ezell, Mike [R-MS-4]",Mike,,Ezell,R,MS,4.0,E000235,https://api.congress.gov/v3/member/E000235?format=json,2024-02-29,True,,False
988,"Rep. Fry, Russell [R-SC-7]",Russell,,Fry,R,SC,7.0,F000478,https://api.congress.gov/v3/member/F000478?format=json,2024-02-29,True,,False
988,"Rep. Arrington, Jodey C. [R-TX-19]",Jodey,C.,Arrington,R,TX,19.0,A000375,https://api.congress.gov/v3/member/A000375?format=json,2024-02-29,True,,False
988,"Rep. Hill, J. French [R-AR-2]",J.,French,Hill,R,AR,2.0,H001072,https://api.congress.gov/v3/member/H001072?format=json,2024-02-29,True,,False
988,"Rep. Bergman, Jack [R-MI-1]",Jack,,Bergman,R,MI,1.0,B001301,https://api.congress.gov/v3/member/B001301?format=json,2024-02-29,True,,False
988,"Rep. Van Drew, Jefferson [R-NJ-2]",Jefferson,,Van Drew,R,NJ,2.0,V000133,https://api.congress.gov/v3/member/V000133?format=json,2024-02-29,True,,False
988,"Rep. Moore, Barry [R-AL-2]",Barry,,Moore,R,AL,2.0,M001212,https://api.congress.gov/v3/member/M001212?format=json,2024-02-29,True,,False
988,"Rep. Cline, Ben [R-VA-6]",Ben,,Cline,R,VA,6.0,C001118,https://api.congress.gov/v3/member/C001118?format=json,2024-03-01,False,,False
988,"Rep. Mills, Cory [R-FL-7]",Cory,,Mills,R,FL,7.0,M001216,https://api.congress.gov/v3/member/M001216?format=json,2024-03-01,False,,False
988,"Rep. Smith, Christopher H. [R-NJ-4]",Christopher,H.,Smith,R,NJ,4.0,S000522,https://api.congress.gov/v3/member/S000522?format=json,2024-03-01,False,,False
988,"Rep. Alford, Mark [R-MO-4]",Mark,,Alford,R,MO,4.0,A000379,https://api.congress.gov/v3/member/A000379?format=json,2024-03-01,False,,False
988,"Rep. Strong, Dale W. [R-AL-5]",Dale,W.,Strong,R,AL,5.0,S001220,https://api.congress.gov/v3/member/S001220?format=json,2024-03-01,False,,False
988,"Rep. Allen, Rick W. [R-GA-12]",Rick,W.,Allen,R,GA,12.0,A000372,https://api.congress.gov/v3/member/A000372?format=json,2024-03-29,False,,False
988,"Rep. Crenshaw, Dan [R-TX-2]",Dan,,Crenshaw,R,TX,2.0,C001120,https://api.congress.gov/v3/member/C001120?format=json,2024-03-29,False,,False
988,"Rep. Spartz, Victoria [R-IN-5]",Victoria,,Spartz,R,IN,5.0,S000929,https://api.congress.gov/v3/member/S000929?format=json,2024-03-29,False,,False
988,"Rep. Finstad, Brad [R-MN-1]",Brad,,Finstad,R,MN,1.0,F000475,https://api.congress.gov/v3/member/F000475?format=json,2024-03-29,False,,False
1000,"Rep. Larsen, Rick [D-WA-2]",Rick,,Larsen,D,WA,2.0,L000560,https://api.congress.gov/v3/member/L000560?format=json,2024-03-13,True,,False
1000,"Rep. Webster, Daniel [R-FL-11]",Daniel,,Webster,R,FL,11.0,W000806,https://api.congress.gov/v3/member/W000806?format=json,2024-03-13,True,,False
1000,"Rep. Carbajal, Salud O. [D-CA-24]",Salud,O.,Carbajal,D,CA,24.0,C001112,https://api.congress.gov/v3/member/C001112?format=json,2024-03-13,True,,False
1000,"Rescom. González-Colón, Jenniffer [R-PR-At Large]",Jenniffer,,González-Colón,R,PR,0.0,G000582,https://api.congress.gov/v3/member/G000582?format=json,2024-03-20,False,,False
855,"Sen. Tillis, Thomas [R-NC]",Thomas,Roland,Tillis,R,NC,,T000476,https://api.congress.gov/v3/member/T000476?format=json,2024-05-01,True,,False
994,"Rep. Wilson, Joe [R-SC-2]",Joe,,Wilson,R,SC,2.0,W000795,https://api.congress.gov/v3/member/W000795?format=json,2024-02-29,True,,False
994,"Rep. Duncan, Jeff [R-SC-3]",Jeff,,Duncan,R,SC,3.0,D000615,https://api.congress.gov/v3/member/D000615?format=json,2024-02-29,True,,False
994,"Rep. Gooden, Lance [R-TX-5]",Lance,,Gooden,R,TX,5.0,G000589,https://api.congress.gov/v3/member/G000589?format=json,2024-02-29,True,,False
994,"Rep. Curtis, John R. [R-UT-3]",John,R.,Curtis,R,UT,3.0,C001114,https://api.congress.gov/v3/member/C001114?format=json,2024-02-29,True,,False
994,"Rep. McClain, Lisa C. [R-MI-9]",Lisa,C.,McClain,R,MI,9.0,M001136,https://api.congress.gov/v3/member/M001136?format=json,2024-02-29,True,,False
994,"Rep. Higgins, Clay [R-LA-3]",Clay,,Higgins,R,LA,3.0,H001077,https://api.congress.gov/v3/member/H001077?format=json,2024-02-29,True,,False
994,"Rep. Harshbarger, Diana [R-TN-1]",Diana,,Harshbarger,R,TN,1.0,H001086,https://api.congress.gov/v3/member/H001086?format=json,2024-02-29,True,,False
994,"Rep. Burchett, Tim [R-TN-2]",Tim,,Burchett,R,TN,2.0,B001309,https://api.congress.gov/v3/member/B001309?format=json,2024-02-29,True,,False
994,"Rep. Cammack, Kat [R-FL-3]",Kat,,Cammack,R,FL,3.0,C001039,https://api.congress.gov/v3/member/C001039?format=json,2024-02-29,True,,False
994,"Rep. Van Duyne, Beth [R-TX-24]",Beth,,Van Duyne,R,TX,24.0,V000134,https://api.congress.gov/v3/member/V000134?format=json,2024-02-29,True,,False
994,"Rep. LaMalfa, Doug [R-CA-1]",Doug,,LaMalfa,R,CA,1.0,L000578,https://api.congress.gov/v3/member/L000578?format=json,2024-02-29,True,,False
994,"Rep. Tiffany, Thomas P. [R-WI-7]",Thomas,P.,Tiffany,R,WI,7.0,T000165,https://api.congress.gov/v3/member/T000165?format=json,2024-02-29,True,,False
994,"Rep. Pfluger, August [R-TX-11]",August,,Pfluger,R,TX,11.0,P000048,https://api.congress.gov/v3/member/P000048?format=json,2024-02-29,True,,False
994,"Rep. Reschenthaler, Guy [R-PA-14]",Guy,,Reschenthaler,R,PA,14.0,R000610,https://api.congress.gov/v3/member/R000610?format=json,2024-02-29,True,,False
994,"Rep. Rouzer, David [R-NC-7]",David,,Rouzer,R,NC,7.0,R000603,https://api.congress.gov/v3/member/R000603?format=json,2024-02-29,True,,False
994,"Rep. Dunn, Neal P. [R-FL-2]",Neal,P.,Dunn,R,FL,2.0,D000628,https://api.congress.gov/v3/member/D000628?format=json,2024-02-29,True,,False
994,"Rep. Fleischmann, Charles J. ""Chuck"" [R-TN-3]",Charles,"J. ""Chuck""",Fleischmann,R,TN,3.0,F000459,https://api.congress.gov/v3/member/F000459?format=json,2024-02-29,True,,False
994,"Rep. Mooney, Alexander X. [R-WV-2]",Alexander,X.,Mooney,R,WV,2.0,M001195,https://api.congress.gov/v3/member/M001195?format=json,2024-02-29,True,,False
994,"Rep. Edwards, Chuck [R-NC-11]",Chuck,,Edwards,R,NC,11.0,E000246,https://api.congress.gov/v3/member/E000246?format=json,2024-02-29,True,,False
994,"Rep. Greene, Marjorie Taylor [R-GA-14]",Marjorie,Taylor,Greene,R,GA,14.0,G000596,https://api.congress.gov/v3/member/G000596?format=json,2024-02-29,True,,False
994,"Rep. Collins, Mike [R-GA-10]",Mike,,Collins,R,GA,10.0,C001129,https://api.congress.gov/v3/member/C001129?format=json,2024-02-29,True,,False
994,"Rep. Burlison, Eric [R-MO-7]",Eric,,Burlison,R,MO,7.0,B001316,https://api.congress.gov/v3/member/B001316?format=json,2024-02-29,True,,False
994,"Rep. Ellzey, Jake [R-TX-6]",Jake,,Ellzey,R,TX,6.0,E000071,https://api.congress.gov/v3/member/E000071?format=json,2024-02-29,True,,False
994,"Rep. Garcia, Mike [R-CA-27]",Mike,,Garcia,R,CA,27.0,G000061,https://api.congress.gov/v3/member/G000061?format=json,2024-02-29,True,,False
994,"Rep. Langworthy, Nicholas A. [R-NY-23]",Nicholas,A.,Langworthy,R,NY,23.0,L000600,https://api.congress.gov/v3/member/L000600?format=json,2024-02-29,True,,False
994,"Rep. Babin, Brian [R-TX-36]",Brian,,Babin,R,TX,36.0,B001291,https://api.congress.gov/v3/member/B001291?format=json,2024-02-29,True,,False
994,"Rep. Bean, Aaron [R-FL-4]",Aaron,,Bean,R,FL,4.0,B001314,https://api.congress.gov/v3/member/B001314?format=json,2024-02-29,True,,False
994,"Rep. Lamborn, Doug [R-CO-5]",Doug,,Lamborn,R,CO,5.0,L000564,https://api.congress.gov/v3/member/L000564?format=json,2024-02-29,True,,False
994,"Rep. Webster, Daniel [R-FL-11]",Daniel,,Webster,R,FL,11.0,W000806,https://api.congress.gov/v3/member/W000806?format=json,2024-02-29,True,,False
994,"Rep. Baird, James R. [R-IN-4]",James,R.,Baird,R,IN,4.0,B001307,https://api.congress.gov/v3/member/B001307?format=json,2024-02-29,True,,False
994,"Rep. Kelly, Mike [R-PA-16]",Mike,,Kelly,R,PA,16.0,K000376,https://api.congress.gov/v3/member/K000376?format=json,2024-02-29,True,,False
994,"Rep. Franklin, Scott [R-FL-18]",Scott,,Franklin,R,FL,18.0,F000472,https://api.congress.gov/v3/member/F000472?format=json,2024-02-29,True,,False
994,"Rep. Fulcher, Russ [R-ID-1]",Russ,,Fulcher,R,ID,1.0,F000469,https://api.congress.gov/v3/member/F000469?format=json,2024-02-29,True,,False
994,"Rep. Ezell, Mike [R-MS-4]",Mike,,Ezell,R,MS,4.0,E000235,https://api.congress.gov/v3/member/E000235?format=json,2024-02-29,True,,False
994,"Rep. Fry, Russell [R-SC-7]",Russell,,Fry,R,SC,7.0,F000478,https://api.congress.gov/v3/member/F000478?format=json,2024-02-29,True,,False
994,"Rep. Arrington, Jodey C. [R-TX-19]",Jodey,C.,Arrington,R,TX,19.0,A000375,https://api.congress.gov/v3/member/A000375?format=json,2024-02-29,True,,False
994,"Rep. Hill, J. French [R-AR-2]",J.,French,Hill,R,AR,2.0,H001072,https://api.congress.gov/v3/member/H001072?format=json,2024-02-29,True,,False
994,"Rep. Bergman, Jack [R-MI-1]",Jack,,Bergman,R,MI,1.0,B001301,https://api.congress.gov/v3/member/B001301?format=json,2024-02-29,True,,False
994,"Rep. Van Drew, Jefferson [R-NJ-2]",Jefferson,,Van Drew,R,NJ,2.0,V000133,https://api.congress.gov/v3/member/V000133?format=json,2024-02-29,True,,False
994,"Rep. Moore, Barry [R-AL-2]",Barry,,Moore,R,AL,2.0,M001212,https://api.congress.gov/v3/member/M001212?format=json,2024-02-29,True,,False
994,"Rep. Cline, Ben [R-VA-6]",Ben,,Cline,R,VA,6.0,C001118,https://api.congress.gov/v3/member/C001118?format=json,2024-03-01,False,,False
994,"Rep. Mills, Cory [R-FL-7]",Cory,,Mills,R,FL,7.0,M001216,https://api.congress.gov/v3/member/M001216?format=json,2024-03-01,False,,False
994,"Rep. Smith, Christopher H. [R-NJ-4]",Christopher,H.,Smith,R,NJ,4.0,S000522,https://api.congress.gov/v3/member/S000522?format=json,2024-03-01,False,,False
994,"Rep. Alford, Mark [R-MO-4]",Mark,,Alford,R,MO,4.0,A000379,https://api.congress.gov/v3/member/A000379?format=json,2024-03-01,False,,False
994,"Rep. Strong, Dale W. [R-AL-5]",Dale,W.,Strong,R,AL,5.0,S001220,https://api.congress.gov/v3/member/S001220?format=json,2024-03-01,False,,False
994,"Rep. Allen, Rick W. [R-GA-12]",Rick,W.,Allen,R,GA,12.0,A000372,https://api.congress.gov/v3/member/A000372?format=json,2024-03-29,False,,False
994,"Rep. Crenshaw, Dan [R-TX-2]",Dan,,Crenshaw,R,TX,2.0,C001120,https://api.congress.gov/v3/member/C001120?format=json,2024-03-29,False,,False
994,"Rep. Spartz, Victoria [R-IN-5]",Victoria,,Spartz,R,IN,5.0,S000929,https://api.congress.gov/v3/member/S000929?format=json,2024-03-29,False,,False
994,"Rep. Finstad, Brad [R-MN-1]",Brad,,Finstad,R,MN,1.0,F000475,https://api.congress.gov/v3/member/F000475?format=json,2024-03-29,False,,False
993,"Rep. Wilson, Joe [R-SC-2]",Joe,,Wilson,R,SC,2.0,W000795,https://api.congress.gov/v3/member/W000795?format=json,2024-02-29,True,,False
993,"Rep. Duncan, Jeff [R-SC-3]",Jeff,,Duncan,R,SC,3.0,D000615,https://api.congress.gov/v3/member/D000615?format=json,2024-02-29,True,,False
993,"Rep. Gooden, Lance [R-TX-5]",Lance,,Gooden,R,TX,5.0,G000589,https://api.congress.gov/v3/member/G000589?format=json,2024-02-29,True,,False
993,"Rep. Curtis, John R. [R-UT-3]",John,R.,Curtis,R,UT,3.0,C001114,https://api.congress.gov/v3/member/C001114?format=json,2024-02-29,True,,False
993,"Rep. McClain, Lisa C. [R-MI-9]",Lisa,C.,McClain,R,MI,9.0,M001136,https://api.congress.gov/v3/member/M001136?format=json,2024-02-29,True,,False
993,"Rep. Higgins, Clay [R-LA-3]",Clay,,Higgins,R,LA,3.0,H001077,https://api.congress.gov/v3/member/H001077?format=json,2024-02-29,True,,False
993,"Rep. Harshbarger, Diana [R-TN-1]",Diana,,Harshbarger,R,TN,1.0,H001086,https://api.congress.gov/v3/member/H001086?format=json,2024-02-29,True,,False
993,"Rep. Burchett, Tim [R-TN-2]",Tim,,Burchett,R,TN,2.0,B001309,https://api.congress.gov/v3/member/B001309?format=json,2024-02-29,True,,False
993,"Rep. Cammack, Kat [R-FL-3]",Kat,,Cammack,R,FL,3.0,C001039,https://api.congress.gov/v3/member/C001039?format=json,2024-02-29,True,,False
993,"Rep. Van Duyne, Beth [R-TX-24]",Beth,,Van Duyne,R,TX,24.0,V000134,https://api.congress.gov/v3/member/V000134?format=json,2024-02-29,True,,False
993,"Rep. LaMalfa, Doug [R-CA-1]",Doug,,LaMalfa,R,CA,1.0,L000578,https://api.congress.gov/v3/member/L000578?format=json,2024-02-29,True,,False
993,"Rep. Tiffany, Thomas P. [R-WI-7]",Thomas,P.,Tiffany,R,WI,7.0,T000165,https://api.congress.gov/v3/member/T000165?format=json,2024-02-29,True,,False
993,"Rep. Pfluger, August [R-TX-11]",August,,Pfluger,R,TX,11.0,P000048,https://api.congress.gov/v3/member/P000048?format=json,2024-02-29,True,,False
993,"Rep. Reschenthaler, Guy [R-PA-14]",Guy,,Reschenthaler,R,PA,14.0,R000610,https://api.congress.gov/v3/member/R000610?format=json,2024-02-29,True,,False
993,"Rep. Rouzer, David [R-NC-7]",David,,Rouzer,R,NC,7.0,R000603,https://api.congress.gov/v3/member/R000603?format=json,2024-02-29,True,,False
993,"Rep. Dunn, Neal P. [R-FL-2]",Neal,P.,Dunn,R,FL,2.0,D000628,https://api.congress.gov/v3/member/D000628?format=json,2024-02-29,True,,False
993,"Rep. Fleischmann, Charles J. ""Chuck"" [R-TN-3]",Charles,"J. ""Chuck""",Fleischmann,R,TN,3.0,F000459,https://api.congress.gov/v3/member/F000459?format=json,2024-02-29,True,,False
993,"Rep. Mooney, Alexander X. [R-WV-2]",Alexander,X.,Mooney,R,WV,2.0,M001195,https://api.congress.gov/v3/member/M001195?format=json,2024-02-29,True,,False
993,"Rep. Edwards, Chuck [R-NC-11]",Chuck,,Edwards,R,NC,11.0,E000246,https://api.congress.gov/v3/member/E000246?format=json,2024-02-29,True,,False
993,"Rep. Greene, Marjorie Taylor [R-GA-14]",Marjorie,Taylor,Greene,R,GA,14.0,G000596,https://api.congress.gov/v3/member/G000596?format=json,2024-02-29,True,,False
993,"Rep. Collins, Mike [R-GA-10]",Mike,,Collins,R,GA,10.0,C001129,https://api.congress.gov/v3/member/C001129?format=json,2024-02-29,True,,False
993,"Rep. Burlison, Eric [R-MO-7]",Eric,,Burlison,R,MO,7.0,B001316,https://api.congress.gov/v3/member/B001316?format=json,2024-02-29,True,,False
993,"Rep. Ellzey, Jake [R-TX-6]",Jake,,Ellzey,R,TX,6.0,E000071,https://api.congress.gov/v3/member/E000071?format=json,2024-02-29,True,,False
993,"Rep. Garcia, Mike [R-CA-27]",Mike,,Garcia,R,CA,27.0,G000061,https://api.congress.gov/v3/member/G000061?format=json,2024-02-29,True,,False
993,"Rep. Langworthy, Nicholas A. [R-NY-23]",Nicholas,A.,Langworthy,R,NY,23.0,L000600,https://api.congress.gov/v3/member/L000600?format=json,2024-02-29,True,,False
993,"Rep. Babin, Brian [R-TX-36]",Brian,,Babin,R,TX,36.0,B001291,https://api.congress.gov/v3/member/B001291?format=json,2024-02-29,True,,False
993,"Rep. Bean, Aaron [R-FL-4]",Aaron,,Bean,R,FL,4.0,B001314,https://api.congress.gov/v3/member/B001314?format=json,2024-02-29,True,,False
993,"Rep. Lamborn, Doug [R-CO-5]",Doug,,Lamborn,R,CO,5.0,L000564,https://api.congress.gov/v3/member/L000564?format=json,2024-02-29,True,,False
993,"Rep. Webster, Daniel [R-FL-11]",Daniel,,Webster,R,FL,11.0,W000806,https://api.congress.gov/v3/member/W000806?format=json,2024-02-29,True,,False
993,"Rep. Baird, James R. [R-IN-4]",James,R.,Baird,R,IN,4.0,B001307,https://api.congress.gov/v3/member/B001307?format=json,2024-02-29,True,,False
993,"Rep. Kelly, Mike [R-PA-16]",Mike,,Kelly,R,PA,16.0,K000376,https://api.congress.gov/v3/member/K000376?format=json,2024-02-29,True,,False
993,"Rep. Franklin, Scott [R-FL-18]",Scott,,Franklin,R,FL,18.0,F000472,https://api.congress.gov/v3/member/F000472?format=json,2024-02-29,True,,False
993,"Rep. Fulcher, Russ [R-ID-1]",Russ,,Fulcher,R,ID,1.0,F000469,https://api.congress.gov/v3/member/F000469?format=json,2024-02-29,True,,False
993,"Rep. Ezell, Mike [R-MS-4]",Mike,,Ezell,R,MS,4.0,E000235,https://api.congress.gov/v3/member/E000235?format=json,2024-02-29,True,,False
993,"Rep. Fry, Russell [R-SC-7]",Russell,,Fry,R,SC,7.0,F000478,https://api.congress.gov/v3/member/F000478?format=json,2024-02-29,True,,False
993,"Rep. Arrington, Jodey C. [R-TX-19]",Jodey,C.,Arrington,R,TX,19.0,A000375,https://api.congress.gov/v3/member/A000375?format=json,2024-02-29,True,,False
